CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11105,MS.,CANDACE,FERNANDEZ,12/28/1964,S,F,candace15@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11106,MR.,JESSIE,LIU,9/11/1964,S,M,jessie9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11107,MRS.,BIANCA,LIN,9/9/1959,M,F,bianca7@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y
11108,MS.,KARI,ALVAREZ,7/14/1963,S,F,kari25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11109,MR.,RUBEN,KAPOOR,11/5/1963,S,M,ruben1@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11117,MRS.,APRIL,DENG,2/21/1961,M,F,april1@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
11124,MR.,ROSS,JORDAN,7/27/1957,S,M,ross1@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
11125,MRS.,DANA,NAVARRO,4/8/1956,S,F,dana2@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11127,MS.,JAN,EDWARDS,10/21/1975,M,F,jan11@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11137,MS.,JASMINE,TAYLOR,7/20/1978,M,F,jasmine7@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11138,MS.,LAUREN,DAVIS,9/15/1978,M,F,lauren23@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
11150,MR.,RUSSELL,SHEN,3/15/1941,S,M,russell6@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
11157,MS.,HANNAH,LONG,6/11/1975,M,F,hannah32@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11164,MR.,DEVIN,BROOKS,5/5/1974,S,M,devin63@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
11165,MS.,JOCELYN,ALEXANDER,7/18/1973,M,F,jocelyn18@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11178,MR.,NATHAN,JOHNSON,8/24/1943,M,M,nathan55@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
11182,MRS.,STEPHANIE,TORRES,8/25/1944,S,F,stephanie19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11186,MRS.,SARAH,PRICE,5/21/1944,S,F,sarah25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11187,MRS.,JENNIFER,COOPER,2/22/1944,M,F,jennifer63@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y
11190,MR.,CARSON,BRYANT,6/22/1944,M,M,carson17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
11193,MR.,IAN,GRAY,2/13/1945,M,M,ian72@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y
11197,MRS.,ANDREA,MORRIS,6/18/1946,M,F,andrea18@adventure-works.com,"$70,000 ",3,Bachelors,Management,N
11205,MRS.,ABBY,FERNANDEZ,7/24/1948,M,F,abby13@adventure-works.com,"$40,000 ",2,High School,Professional,Y
11206,MR.,BLAKE,FLORES,9/24/1948,M,M,blake60@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11221,MR.,NATHAN,PERRY,6/10/1950,M,M,nathan3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11228,MRS.,ASHLEY,JONES,4/19/1951,M,F,ashley3@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11233,MR.,TODD,LI,9/9/1952,M,M,todd5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11235,MR.,ANGEL,STEWART,2/8/1952,M,M,angel24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11239,MRS.,LATOYA,GOEL,10/6/1958,M,F,latoya18@adventure-works.com,"$130,000 ",2,Partial College,Professional,N
11240,MRS.,ANNE,HERNANDEZ,12/11/1958,M,F,anne4@adventure-works.com,"$160,000 ",2,Partial College,Professional,Y
11243,MRS.,ROBIN,ALVAREZ,10/9/1957,M,F,robin2@adventure-works.com,"$150,000 ",2,Partial College,Professional,Y
11244,MRS.,ALEXIS,COLEMAN,11/26/1957,S,F,alexis28@adventure-works.com,"$170,000 ",2,Bachelors,Management,N
11250,MRS.,SHANNON,LIU,3/12/1955,M,F,shannon4@adventure-works.com,"$170,000 ",3,High School,Professional,Y
11260,MRS.,KATELYN,KELLY,4/12/1965,M,F,katelyn1@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y
11269,MR.,RYAN,FOSTER,10/13/1964,M,M,ryan19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
11273,MR.,NATHAN,LAL,10/1/1956,M,M,nathan26@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
11283,MR.,ARTURO,LAL,10/26/1962,M,M,arturo33@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
11294,MR.,DALTON,CLARK,9/3/1955,M,M,dalton18@adventure-works.com,"$60,000 ",2,High School,Professional,N
11305,MR.,SEAN,EVANS,6/19/1960,M,M,sean31@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
11306,MR.,MICAH,ZHOU,6/22/1960,M,M,micah19@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
11333,MRS.,EMILY,MILLER,7/10/1962,M,F,emily6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11334,MRS.,NICOLE,BROWN,3/22/1961,M,F,nicole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11337,MR.,JEROME,ROMERO,9/21/1961,M,M,jerome7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11341,MR.,RANDY,ZENG,8/21/1936,M,M,randy24@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11343,MR.,ARTHUR,CARLSON,9/13/1958,M,M,arthur41@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11344,MRS.,JESSIE,JIMENEZ,7/24/1957,M,F,jessie3@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y
11355,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,M,roberto11@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y
11375,MR.,FRANCISCO,MARTINEZ,5/9/1943,M,M,francisco19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11394,MR.,GEORGE,MCDONALD,10/23/1969,S,M,george13@adventure-works.com,"$10,000 ",2,High School,Manual,Y
11398,MR.,COLIN,NATH,9/9/1969,S,M,colin41@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
11400,MR.,FRANKLIN,RAJI,4/19/1969,S,M,franklin38@adventure-works.com,"$40,000 ",0,Graduate Degree,Clerical,Y
11415,MR.,RANDY,SHE,6/5/1944,S,M,randy25@adventure-works.com,"$90,000 ",5,Partial College,Professional,N
11419,MR.,KYLE,SCOTT,2/18/1945,M,M,kyle43@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,Y
11434,MR.,ANDRE,LOPEZ,5/6/1951,M,M,andre16@adventure-works.com,"$170,000 ",5,Partial College,Professional,Y
11436,MRS.,TAYLOR,COX,9/18/1950,M,F,taylor13@adventure-works.com,"$160,000 ",3,Partial College,Management,N
11444,MS.,TINA,MEHTA,4/28/1976,M,F,tina15@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
11445,MS.,KARI,KIM,7/21/1974,S,F,kari3@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11446,MS.,BETHANY,CHANDER,8/12/1974,S,F,bethany19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11447,MS.,JENNIFER,ROBERTS,8/16/1974,M,F,jennifer15@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
11448,MR.,KYLE,PATTERSON,4/28/1975,S,M,kyle5@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
11449,MR.,ALVIN,HU,2/2/1975,M,M,alvin19@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
11450,MR.,BRETT,MEHTA,11/12/1975,S,M,brett13@adventure-works.com,"$130,000 ",4,High School,Management,Y
11451,MR.,RUBEN,MUÃOZ,11/9/1974,S,M,ruben30@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
11452,MS.,ERIKA,RUBIO,11/5/1973,S,F,erika18@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
11453,MR.,STANLEY,MALHOTRA,8/21/1973,S,M,stanley5@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
11454,MS.,MELINDA,NAVARRO,4/22/1974,S,F,melinda5@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
11455,MR.,ROSS,SANZ,4/21/1974,M,M,ross38@adventure-works.com,"$100,000 ",0,High School,Management,Y
11456,MR.,JON,GAO,7/8/1974,M,M,jon35@adventure-works.com,"$120,000 ",5,Partial High School,Professional,Y
11457,MS.,JAIME,GUTIERREZ,5/21/1973,M,F,jaime12@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
11459,MS.,TASHA,DENG,10/13/1972,S,F,tasha1@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
11460,MR.,MELVIN,CHANDE,10/7/1972,S,M,melvin13@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11461,MR.,VICTOR,JIMENEZ,3/25/1972,S,M,victor7@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11462,MS.,LAURA,LIN,1/19/1972,M,F,laura14@adventure-works.com,"$110,000 ",0,High School,Management,Y
11464,MR.,ALEJANDRO,HUANG,11/16/1971,M,M,alejandro8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
11465,MR.,LOUIS,LUO,2/19/1971,M,M,louis23@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11469,MR.,EDWIN,RAJI,4/16/1973,S,M,edwin44@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
11477,MR.,TRISTAN,HUGHES,6/25/1973,S,M,tristan12@adventure-works.com,"$30,000 ",0,High School,Manual,N
11499,MR.,PEDRO,VANCE,11/14/1974,S,M,pedro4@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
11508,MS.,ELIZABETH,WILSON,7/7/1966,S,F,elizabeth11@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
11509,MRS.,ROGER,HARUI,7/26/1953,M,F,roger4@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11513,MRS.,ALYSSA,HOWARD,9/27/1954,S,F,alyssa38@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
11516,MRS.,MYA,GONZALES,10/21/1954,M,F,mya17@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11524,MRS.,ALYSSA,JACKSON,1/23/1956,M,F,alyssa11@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11553,MRS.,SHARON,LUO,9/9/1967,M,F,sharon12@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
11557,MRS.,FELICIA,RAMOS,1/15/1967,S,F,felicia16@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N
11562,MR.,JARROD,GONZALEZ,4/19/1966,M,M,jarrod17@adventure-works.com,"$20,000 ",1,High School,Manual,Y
11565,MR.,ERIK,DIAZ,7/2/1966,S,M,erik4@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11584,MR.,DEVIN,CARTER,11/22/1965,M,M,devin33@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11596,MR.,ROGER,RAJE,9/3/1963,M,M,roger41@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11622,MR.,GABRIEL,ALLEN,12/17/1973,M,M,gabriel53@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11635,MR.,DARRELL,CHANDE,8/14/1972,M,M,darrell4@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11646,MRS.,ANNA,FOSTER,3/19/1969,S,F,anna41@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11657,MRS.,MEGAN,COX,5/4/1971,M,F,megan39@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
11658,MR.,ROBERT,MITCHELL,2/7/1969,M,M,robert53@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11662,MR.,ETHAN,KUMAR,7/4/1970,S,M,ethan24@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11680,MRS.,KAYLEE,NELSON,9/4/1969,M,F,kaylee31@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11687,MR.,CODY,TORRES,7/13/1965,S,M,cody5@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11691,MS.,KAITLYN,WILSON,1/3/1964,S,F,kaitlyn29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11700,MR.,XAVIER,RICHARDSON,11/25/1963,S,M,xavier76@adventure-works.com,"$60,000 ",4,Bachelors,Professional,N
11705,MRS.,BROOKE,RICHARDSON,5/21/1968,S,F,brooke9@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
11707,MRS.,NATALIE,COOK,12/22/1963,S,F,natalie5@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11708,MRS.,ELIZABETH,WEISMAN,9/19/1963,S,F,elizabeth6@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11714,MRS.,ALEXANDRIA,LONG,10/18/1962,M,F,alexandria9@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
11720,MRS.,MORGAN,MORRIS,3/26/1960,M,F,morgan48@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11729,MR.,CALEB,CAMPBELL,5/6/1960,M,M,caleb36@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11730,MRS.,EMMA,TORRES,10/2/1960,M,F,emma40@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11731,MRS.,TANYA,GILL,8/19/1960,M,F,tanya10@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11734,MR.,OMAR,CHEN,8/25/1959,M,M,omar2@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,N
11737,MRS.,MEGAN,MARTIN,2/8/1959,M,F,megan17@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11742,MR.,EDWARD,LEWIS,11/2/1958,S,M,edward43@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
11743,MR.,CHASE,KELLY,3/16/1958,M,M,chase3@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11751,MRS.,VICTORIA,GONZALES,7/17/1970,M,F,victoria63@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11754,MRS.,JANET,ORTEGA,7/8/1970,M,F,janet27@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11759,MRS.,DAWN,NATH,11/22/1969,M,F,dawn42@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,N
11761,MR.,EDGAR,MEHTA,4/19/1967,S,M,edgar15@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11762,MR.,RANDALL,GOMEZ,8/24/1967,M,M,randall2@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11764,MRS.,JESSIE,RAMOS,7/17/1967,S,F,jessie36@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11765,MR.,MARC,TORRES,10/11/1966,M,M,marc15@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
11766,MS.,CANDACE,RAMAN,7/4/1966,S,F,candace12@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11767,MS.,MEAGAN,MADAN,5/24/1966,S,F,meagan8@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
11768,MR.,CLAYTON,NARA,10/8/1966,M,M,clayton34@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11771,MR.,ISAAC,RIVERA,10/8/1973,S,M,isaac16@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
11772,MR.,CAMERON,MOORE,1/24/1973,M,M,cameron48@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11774,MRS.,EMMA,SANCHEZ,4/12/1973,M,F,emma25@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11775,MRS.,SIERRA,ROBERTS,5/25/1973,S,F,sierra3@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11776,MR.,SETH,MITCHELL,7/3/1973,M,M,seth38@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11777,MRS.,MIRANDA,LONG,7/24/1972,S,F,miranda9@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11778,MRS.,HALEY,HENDERSON,3/21/1971,S,F,haley24@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11779,MRS.,SARAH,JACKSON,7/19/1971,S,F,sarah14@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11780,MRS.,JESSICA,ALEXANDER,11/20/1971,S,F,jessica43@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11783,MRS.,SARA,MITCHELL,11/17/1971,M,F,sara37@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11790,MR.,TIMOTHY,GONZALEZ,5/21/1970,M,M,timothy34@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
11792,MRS.,ALEXIA,PERRY,5/27/1969,M,F,alexia7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11796,MRS.,ISABEL,JENKINS,2/7/1969,S,F,isabel7@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,N
11797,MR.,DEVIN,COLEMAN,3/7/1969,S,M,devin44@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11798,MR.,BRENDAN,CHANDE,2/12/1969,M,M,brendan13@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11799,MR.,JESSIE,WANG,9/13/1969,M,M,jessie7@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11809,MR.,JUAN,GRAY,1/2/1968,M,M,juan16@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y
11810,MR.,ANTONIO,WASHINGTON,1/7/1967,S,M,antonio13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11811,MS.,ABIGAIL,BROOKS,6/15/1967,S,F,abigail22@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
11812,MR.,ANDREW,RODRIGUEZ,9/22/1967,M,M,andrew27@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11813,MS.,MARY,PATTERSON,11/12/1967,M,F,mary40@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11829,MRS.,SOPHIA,CAMPBELL,11/2/1969,M,F,sophia5@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11835,MR.,ELIJAH,RUSSELL,6/19/1965,S,M,elijah21@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11839,MR.,TYLER,BROWN,7/25/1965,S,M,tyler9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11844,MRS.,MICHELE,ALVAREZ,4/8/1964,S,F,michele39@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11846,MRS.,SAVANNAH,REED,6/15/1964,S,F,savannah18@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11850,MRS.,BROOKE,RAMIREZ,3/23/1964,S,F,brooke7@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
11853,MS.,GRACE,JONES,11/18/1968,S,F,grace2@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
11854,MR.,JASON,MITCHELL,4/18/1968,S,M,jason40@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,N
11858,MR.,JORDAN,COLEMAN,12/7/1962,M,M,jordan2@adventure-works.com,"$40,000 ",3,High School,Skilled Manual,Y
11863,MRS.,JESSICA,WOOD,10/11/1961,M,F,jessica26@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11872,MS.,FAITH,PATTERSON,7/21/1967,S,F,faith9@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11873,MR.,RYAN,ZHANG,4/12/1967,M,M,ryan27@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11874,MR.,ADRIAN,BELL,3/10/1967,S,M,adrian15@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
11886,MRS.,KATELYN,PARKER,1/20/1958,M,F,katelyn30@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
11887,MR.,JOSEPH,WHITE,4/5/1958,M,M,joseph19@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11890,MRS.,WHITNEY,LOPEZ,11/15/1958,M,F,whitney15@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11891,MRS.,JAMIE,LIANG,9/17/1958,M,F,jamie20@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11892,MR.,JULIO,ORTEGA,10/8/1969,M,M,julio23@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,Y
11893,MR.,ORLANDO,CARLSON,2/9/1969,M,M,orlando18@adventure-works.com,"$90,000 ",2,Graduate Degree,Management,Y
11894,MRS.,ANN,GONZALEZ,5/4/1969,M,F,ann23@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
11895,MR.,DUSTIN,CHANDER,7/21/1969,M,M,dustin16@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
11896,MR.,FRANK,CARLSON,11/18/1969,M,M,frank26@adventure-works.com,"$100,000 ",1,Graduate Degree,Management,Y
11898,MRS.,ANGELA,HENDERSON,7/3/1970,M,F,angela7@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11899,MRS.,BRENDA,PEREZ,9/16/1970,S,F,brenda25@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11900,MR.,BYRON,CARLSON,3/7/1970,S,M,byron12@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
11902,MR.,DREW,PAL,3/18/1967,M,M,drew13@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11903,MRS.,KATE,RAJI,4/27/1969,S,F,kate18@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11904,MRS.,KAYLEE,COOK,11/9/1969,S,F,kaylee18@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11905,MR.,ISAIAH,RAMIREZ,6/16/1969,S,M,isaiah6@adventure-works.com,"$110,000 ",1,Graduate Degree,Management,Y
11906,MRS.,GABRIELLA,SANDERS,2/18/1967,M,F,gabriella1@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11907,MRS.,SARAH,GARCIA,9/8/1967,S,F,sarah18@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11909,MRS.,NICHOLE,SHE,2/10/1966,M,F,nichole0@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,N
11910,MRS.,JACLYN,ZHENG,6/12/1966,M,F,jaclyn21@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
11924,MR.,IAN,LONG,10/25/1979,S,M,ian50@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11925,MS.,ASHLEE,JAI,11/6/1978,S,F,ashlee18@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
