CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11037,MS.,CHLOE,GARCIA,11/27/1977,S,F,chloe27@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
11040,MR.,JESSE,MURPHY,8/1/1977,M,M,jesse15@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
11041,MS.,AMANDA,CARTER,10/16/1977,M,F,amanda53@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
11053,MS.,ANA,PRICE,8/20/1980,M,F,ana0@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11059,MRS.,ASHLEE,ANDERSEN,4/1/1954,S,F,ashlee19@adventure-works.com,"$80,000 ",2,Partial College,Skilled Manual,Y
11062,MR.,NOAH,POWELL,9/2/1975,M,M,noah5@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11063,MS.,ANGELA,MURPHY,4/7/1975,S,F,angela41@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11064,MR.,CHASE,REED,12/7/1975,M,M,chase21@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11065,MS.,JESSICA,HENDERSON,10/9/1973,M,F,jessica29@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
11081,MRS.,SAVANNAH,BAKER,7/24/1966,M,F,savannah39@adventure-works.com,"$120,000 ",2,Bachelors,Management,Y
11113,MR.,MICHEAL,BLANCO,2/21/1962,M,M,micheal11@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
11129,MS.,JULIA,WRIGHT,8/5/1975,S,F,julia17@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11132,MS.,MELISSA,RICHARDSON,10/26/1980,S,F,melissa31@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
11135,MR.,MARCUS,HARRIS,11/3/1979,S,M,marcus14@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
11136,MS.,BRIANNA,MORGAN,10/26/1978,S,F,brianna30@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
11140,MR.,JAVIER,ALVAREZ,2/11/1977,S,M,javier1@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
11144,MR.,EDWARD,HERNANDEZ,9/9/1979,S,M,edward48@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
11145,MS.,JASMINE,COLEMAN,12/8/1979,S,F,jasmine46@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
11152,MR.,JAMES,WILLIAMS,1/10/1976,S,M,james77@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11153,MS.,ANGELA,JAMES,6/23/1976,M,F,angela34@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11154,MS.,MEGAN,WALKER,8/21/1976,S,F,megan25@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
11155,MR.,HUNTER,ROBINSON,1/26/1976,S,M,hunter50@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
11156,MS.,MARIA,ROBERTS,2/7/1976,S,F,maria47@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
11158,MR.,JASON,WRIGHT,10/8/1975,S,M,jason46@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
11160,MR.,MAURICE,TANG,1/8/1974,S,M,maurice4@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
11162,MR.,CHASE,COX,3/5/1974,S,M,chase10@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
11163,MR.,GABRIEL,WANG,12/20/1974,M,M,gabriel21@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
11172,MRS.,GABRIELLE,ADAMS,11/21/1967,M,F,gabrielle58@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
11174,MR.,NICHOLAS,ROBINSON,7/13/1967,M,M,nicholas19@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y
11179,MRS.,MOLLY,RODRIGUEZ,6/14/1943,M,F,molly18@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
11181,MR.,DEVIN,MARTIN,8/8/1943,M,M,devin13@adventure-works.com,"$170,000 ",2,Graduate Degree,Management,Y
11183,MRS.,JASMINE,LEE,7/15/1944,S,F,jasmine19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11198,MRS.,BROOKE,SANDERS,11/26/1946,S,F,brooke3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y
11209,MRS.,ALLISON,EVANS,1/13/1948,M,F,allison21@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y
11216,MRS.,JASMINE,TORRES,5/20/1950,S,F,jasmine32@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11217,MRS.,NATALIE,ADAMS,2/11/1950,S,F,natalie58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11218,MRS.,OLIVIA,BROWN,9/11/1950,S,F,olivia4@adventure-works.com,"$60,000 ",2,Partial College,Professional,N
11226,MRS.,SYDNEY,ROSS,9/27/1951,M,F,sydney26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11227,MR.,MARSHALL,CHAVEZ,8/12/1951,S,M,marshall35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y
11229,MR.,ADRIAN,STEWART,12/3/1951,S,M,adrian21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11238,MRS.,MAYRA,PRASAD,8/10/1958,S,F,mayra9@adventure-works.com,"$130,000 ",2,Bachelors,Management,N
11255,MR.,COLIN,LIN,4/4/1933,M,M,colin8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11258,MR.,XAVIER,HILL,6/28/1933,M,M,xavier26@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y
11265,MRS.,ELIZABETH,JONES,7/13/1964,M,F,elizabeth7@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
11266,MS.,TAYLOR,HOWARD,5/5/1964,S,F,taylor14@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
11267,MR.,DAVID,DIAZ,10/2/1964,S,M,david55@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
11270,MR.,ROBERT,LEE,5/4/1964,M,M,robert82@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
11271,MRS.,DANIELLE,REED,6/5/1964,S,F,danielle23@adventure-works.com,"$150,000 ",2,Bachelors,Management,N
11272,MRS.,LAUREN,MARTINEZ,11/10/1956,S,F,lauren35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y
11274,MR.,KYLE,FOSTER,4/12/1934,M,M,kyle11@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
11275,MRS.,JENNY,RAI,1/18/1934,M,F,jenny40@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
11278,MR.,JONATHAN,PHILLIPS,8/20/1963,S,M,jonathan35@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
11279,MS.,AMANDA,COOK,9/12/1963,M,F,amanda3@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y
11281,MRS.,MEGAN,BARNES,10/10/1963,S,F,megan53@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
11282,MR.,CHRISTIAN,THOMAS,1/16/1962,M,M,christian46@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
11284,MRS.,THERESA,SERRANO,3/27/1962,M,F,theresa12@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
11286,MR.,HUNTER,GRIFFIN,3/3/1962,M,M,hunter16@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y
11289,MRS.,MARIA,CARTER,3/7/1961,M,F,maria53@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11290,MRS.,KATELYN,SANCHEZ,8/18/1961,M,F,katelyn26@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11291,MRS.,JENNA,WRIGHT,5/5/1961,M,F,jenna19@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
11292,MR.,SETH,PHILLIPS,11/5/1961,S,M,seth42@adventure-works.com,"$150,000 ",1,Partial College,Professional,N
11293,MR.,LUKE,LONG,5/27/1955,S,M,luke28@adventure-works.com,"$60,000 ",2,High School,Professional,N
11295,MRS.,TAYLOR,LEWIS,5/16/1954,S,F,taylor67@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
11296,MRS.,HALEY,RICHARDSON,10/7/1935,S,F,haley10@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
11297,MR.,NOAH,COLEMAN,2/2/1935,S,M,noah2@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11298,MR.,JON,LUO,3/3/1935,M,M,jon46@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11299,MR.,ORLANDO,VAZQUEZ,4/1/1936,M,M,orlando14@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
11302,MR.,SPENCER,RUSSELL,12/12/1960,S,M,spencer22@adventure-works.com,"$90,000 ",4,High School,Professional,N
11303,MRS.,JULIA,COLEMAN,10/11/1960,S,F,julia72@adventure-works.com,"$90,000 ",4,High School,Professional,N
11304,MS.,JULIA,GARCIA,3/17/1960,M,F,julia38@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
11307,MR.,HUNTER,RODRIGUEZ,11/4/1954,M,M,hunter53@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y
11309,MRS.,VICTORIA,LEWIS,6/12/1954,S,F,victoria20@adventure-works.com,"$60,000 ",2,High School,Professional,Y
11312,MRS.,SARA,RICHARDSON,4/3/1953,S,F,sara10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
11316,MR.,LUKE,ALLEN,11/17/1953,M,M,luke52@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
11317,MRS.,VICTORIA,RUSSELL,9/17/1952,S,F,victoria66@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
11319,MRS.,JADE,BAILEY,4/27/1937,M,F,jade13@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,N
11321,MR.,TERRANCE,RAMAN,7/8/1938,M,M,terrance9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11322,MRS.,SYDNEY,GARCIA,3/15/1938,M,F,sydney78@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11323,MR.,JOSE,PATTERSON,6/20/1938,S,M,jose33@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y
11324,MR.,ZACHARY,ANDERSON,5/14/1939,M,M,zachary39@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11325,MR.,ELIJAH,ROSS,7/2/1939,S,M,elijah7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11326,MR.,RAFAEL,XIE,6/26/1939,M,M,rafael26@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
11327,MR.,JAIME,MORENO,3/4/1940,M,M,jaime48@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11328,MR.,JULIAN,GRIFFIN,1/1/1940,M,M,julian20@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11329,MR.,ANDY,ALVAREZ,7/25/1940,S,M,andy9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
11332,MRS.,DEANNA,RAMOS,10/4/1962,S,F,deanna44@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
11335,MRS.,CARLA,RAMAN,6/24/1961,M,F,carla14@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
11338,MR.,FRANK,NAVARRO,8/10/1961,M,M,frank17@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
11347,MR.,ROY,NAVARRO,12/23/1955,M,M,roy30@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11348,MR.,SHAWN,RAI,9/22/1955,M,M,shawn19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
11350,MRS.,CARA,ZHOU,1/14/1937,M,F,cara5@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y
11374,MR.,JIMMY,ORTEGA,6/28/1943,S,M,jimmy26@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
11377,MR.,DAVID,ROBINETT,2/23/1961,M,M,david22@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
11380,MR.,MITCHELL,KUMAR,3/2/1959,S,M,mitchell7@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
11385,MR.,MIGUEL,ALLEN,8/11/1960,S,M,miguel24@adventure-works.com,"$30,000 ",3,Bachelors,Clerical,Y
11387,MRS.,MEGAN,RAMIREZ,6/2/1959,S,F,megan44@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
11388,MR.,JOSEPH,MARTIN,7/24/1959,M,M,joseph21@adventure-works.com,"$40,000 ",3,Graduate Degree,Clerical,Y
11392,MR.,WILLIE,ZHAO,2/7/1970,S,M,willie8@adventure-works.com,"$10,000 ",2,High School,Manual,Y
11395,MS.,BETH,GUTIERREZ,10/18/1970,S,F,beth13@adventure-works.com,"$30,000 ",0,Bachelors,Clerical,Y
11404,MRS.,MEGAN,TAYLOR,1/1/1952,S,F,megan12@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
11405,MRS.,BONNIE,GOEL,2/17/1952,S,F,bonnie25@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
11407,MR.,MARIO,SHE,4/2/1952,M,M,mario0@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
11408,MR.,DARREN,GILL,5/14/1953,M,M,darren36@adventure-works.com,"$10,000 ",2,High School,Manual,N
11411,MR.,DEVIN,ROSS,2/12/1954,M,M,devin69@adventure-works.com,"$80,000 ",3,Partial College,Professional,N
11424,MRS.,PAMELA,GARCIA,12/7/1953,M,F,pamela18@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
11426,MR.,KRISTOPHER,MEHTA,10/2/1953,M,M,kristopher12@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
11430,MRS.,CASEY,YUAN,3/24/1952,M,F,casey7@adventure-works.com,"$90,000 ",4,High School,Professional,Y
11438,MRS.,JENNY,NARA,10/14/1949,M,F,jenny39@adventure-works.com,"$130,000 ",4,High School,Management,Y
11458,MS.,BIANCA,LIU,4/5/1973,M,F,bianca3@adventure-works.com,"$100,000 ",0,High School,Management,Y
11470,MR.,JAY,SUAREZ,9/25/1973,S,M,jay49@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
11481,MRS.,ERICA,HU,5/23/1973,M,F,erica19@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11484,MR.,ERICK,SAI,3/6/1972,S,M,erick5@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
11492,MR.,TERRENCE,CHANDER,11/19/1971,S,M,terrence16@adventure-works.com,"$30,000 ",0,High School,Manual,N
11504,MRS.,JORDAN,BAKER,4/20/1931,M,F,jordan45@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11511,MR.,CALEB,PERRY,6/14/1953,M,M,caleb4@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11514,MR.,DALTON,DIAZ,4/20/1954,M,M,dalton67@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11515,MRS.,SHANNON,HUANG,2/25/1954,M,F,shannon6@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
11522,MR.,CHRISTIAN,HUGHES,12/23/1955,M,M,christian26@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
11523,MR.,LUCAS,TAYLOR,8/10/1956,M,M,lucas22@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11525,MRS.,ARIANA,COOK,1/9/1956,M,F,ariana19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11528,MRS.,JOAN,WASHINGTON,8/19/1957,M,F,joan7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11529,MR.,AUSTIN,BRYANT,11/16/1957,M,M,austin14@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11531,MRS.,NINA,YUAN,1/7/1957,M,F,nina7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11533,MRS.,EBONY,GILL,7/21/1957,M,F,ebony35@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
11534,MR.,CAMERON,LEWIS,11/13/1958,S,M,cameron39@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11535,MR.,DEVIN,NELSON,7/3/1958,M,M,devin32@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11536,MR.,LOGAN,CHOW,4/17/1958,M,M,logan25@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11537,MR.,DAKOTA,ROSS,3/24/1958,M,M,dakota3@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11538,MRS.,NICOLE,TAYLOR,8/28/1959,S,F,nicole9@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11539,MR.,JUSTIN,WASHINGTON,8/22/1959,M,M,justin10@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11540,MR.,ALBERTO,NAVARRO,1/28/1959,S,M,alberto11@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11541,MR.,AIDAN,ROSS,4/12/1959,S,M,aidan4@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11542,MR.,ALEJANDRO,TANG,9/10/1968,S,M,alejandro30@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
11550,MS.,DEB,TORRES,8/8/1968,S,F,deb4@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11555,MRS.,ALEXANDRIA,HENDERSON,7/8/1926,M,F,alexandria5@adventure-works.com,"$40,000 ",1,Bachelors,Clerical,Y
11561,MRS.,BRIANA,DOMINGUEZ,7/24/1966,S,F,briana12@adventure-works.com,"$10,000 ",5,Partial High School,Manual,Y
11563,MR.,CESAR,SRINI,2/1/1966,S,M,cesar7@adventure-works.com,"$20,000 ",1,High School,Manual,N
11564,MR.,JORGE,LIANG,7/12/1966,S,M,jorge19@adventure-works.com,"$20,000 ",1,High School,Manual,N
11567,MS.,CARLA,PEREZ,9/23/1967,M,F,carla24@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,Y
11570,MRS.,KRISTIN,ANDERSEN,1/22/1966,M,F,kristin14@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11573,MRS.,MEAGAN,SUBRAM,11/15/1965,S,F,meagan13@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11574,MRS.,KARLA,LUO,7/17/1965,S,F,karla6@adventure-works.com,"$20,000 ",2,High School,Manual,Y
11579,MR.,CLAYTON,BECK,8/20/1964,S,M,clayton38@adventure-works.com,"$20,000 ",3,High School,Manual,Y
11580,MR.,MELVIN,RAJE,9/12/1933,M,M,melvin12@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
11589,MRS.,EBONY,MALHOTRA,5/4/1964,M,F,ebony4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11598,MRS.,MEREDITH,RUIZ,7/2/1978,S,F,meredith24@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y
11602,MR.,LARRY,GILL,4/13/1977,S,M,larry16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11605,MS.,HEIDI,SUBRAM,11/20/1976,S,F,heidi15@adventure-works.com,"$20,000 ",0,High School,Manual,N
11613,MS.,MEREDITH,PRASAD,11/3/1975,S,F,meredith8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11614,MS.,KATRINA,SHARMA,8/17/1975,S,F,katrina8@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
11615,MR.,DWAYNE,NAVARRO,11/21/1975,M,M,dwayne9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11616,MRS.,CASEY,NATH,3/9/1975,M,F,casey20@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
11617,MR.,SEAN,BROOKS,4/4/1959,S,M,sean8@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,N
11618,MR.,BRIAN,RAMIREZ,4/24/1959,M,M,brian19@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
11620,MS.,MEGAN,RODRIGUEZ,4/20/1973,S,F,megan23@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
11624,MR.,RYAN,SMITH,3/23/1973,S,M,ryan39@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11625,MR.,ZACHARY,MOORE,1/19/1973,M,M,zachary37@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11626,MRS.,DESTINY,ROGERS,6/14/1973,M,F,destiny26@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
11628,MRS.,MARIAH,WOOD,5/17/1972,S,F,mariah6@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
11629,MR.,ISAIAH,WRIGHT,2/8/1971,S,M,isaiah45@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11630,MRS.,HALEY,POWELL,12/25/1971,M,F,haley27@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11634,MR.,SAMUEL,COLLINS,6/12/1972,M,M,samuel33@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
11637,MRS.,MORGAN,HERNANDEZ,8/14/1972,M,F,morgan15@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
11644,MR.,CHARLES,TORRES,10/7/1969,S,M,charles52@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,Y
11647,MR.,RANDY,WU,9/22/1969,S,M,randy8@adventure-works.com,"$40,000 ",2,Bachelors,Skilled Manual,N
11649,MR.,IAN,WHITE,1/26/1969,M,M,ian12@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11654,MRS.,ARIANA,SANCHEZ,9/19/1971,M,F,ariana22@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
11663,MR.,SETH,WILLIAMS,2/25/1970,M,M,seth2@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11664,MRS.,ALYSSA,MORGAN,2/9/1970,S,F,alyssa30@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11665,MRS.,JANET,DOMINGUEZ,12/13/1970,M,F,janet18@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11666,MR.,ANGEL,BAKER,12/17/1970,M,M,angel30@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11671,MRS.,JESSICA,BROWN,5/18/1966,S,F,jessica51@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,N
11673,MRS.,SUSAN,YE,2/7/1966,S,F,susan19@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y
11675,MR.,DEVIN,MARTINEZ,2/2/1966,S,M,devin16@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
11678,MR.,JOHNNY,CHAVEZ,1/28/1969,M,M,johnny16@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
11683,MR.,GREG,TAYLOR,1/5/1969,M,M,greg10@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y
11688,MRS.,VICTORIA,MORRIS,12/25/1965,S,F,victoria26@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
11690,MS.,CAROLINE,BUTLER,1/13/1965,M,F,caroline15@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
11692,MR.,CALEB,GONZALES,6/19/1964,M,M,caleb14@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
11693,MRS.,HAILEY,DIAZ,9/24/1964,S,F,hailey42@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,N
11696,MRS.,MACKENZIE,CAMPBELL,4/5/1964,S,F,mackenzie29@adventure-works.com,"$50,000 ",5,Bachelors,Skilled Manual,Y
11701,MR.,DAVID,HAYES,8/24/1963,M,M,david56@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
11716,MR.,EVAN,KELLY,10/21/1961,S,M,evan2@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
11718,MRS.,SARAH,JONES,11/14/1961,M,F,sarah5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
11725,MR.,JOSE,LI,9/17/1967,S,M,jose20@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
11727,MR.,BENJAMIN,TAYLOR,7/9/1967,S,M,benjamin43@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N
11739,MR.,AARON,KING,5/14/1959,M,M,aaron51@adventure-works.com,"$70,000 ",2,Graduate Degree,Professional,Y
11741,MRS.,TAMARA,CHANDER,7/26/1959,M,F,tamara27@adventure-works.com,"$80,000 ",4,Graduate Degree,Professional,Y
11745,MRS.,ALLISON,GONZALEZ,10/13/1958,M,F,allison31@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
11749,MR.,EDUARDO,JACKSON,9/13/1969,M,M,eduardo10@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,N
11773,MR.,GAVIN,DIAZ,7/6/1973,S,M,gavin20@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
